strategy,crypto,fill_model,total_trades,filled_trades,fill_rate,winning_trades,losing_trades,win_rate,total_capital_deployed,total_net_pnl,total_fees,roi_pct,profit_factor,sharpe_ratio,max_drawdown,param_tier1_price,param_tier2_price,param_tier1_capital,param_tier2_capital,param_exit_strategy
stink_bid,SOL,optimistic,6708,3342,0.4982,73,3269,0.0218,92760.0,497001.95,1855.2,535.79,6.3891,0.5898,20502.0,0.01,0.001,50.0,5.0,sell_at_100x
stink_bid,SOL,realistic,6708,498,0.0742,4,494,0.008,6180.0,21614.31,123.6,349.75,4.5171,0.2893,2213.4,0.01,0.001,50.0,5.0,sell_at_100x
stink_bid,SOL,optimistic,6708,3342,0.4982,67,3275,0.02,92760.0,487873.26,1855.2,525.95,6.2805,0.5852,21006.9,0.01,0.001,50.0,5.0,sell_at_125x
stink_bid,SOL,realistic,6708,498,0.0742,3,495,0.006,6180.0,16589.43,123.6,268.44,3.6772,0.2278,2728.5,0.01,0.001,50.0,5.0,sell_at_125x
stink_bid,SOL,optimistic,6708,3342,0.4982,65,3277,0.0194,92760.0,491298.31,1855.2,529.64,6.3143,0.5912,21006.9,0.01,0.001,50.0,5.0,sell_at_150x
stink_bid,SOL,realistic,6708,498,0.0742,3,495,0.006,6180.0,18927.74,123.6,306.27,4.0546,0.2444,2728.5,0.01,0.001,50.0,5.0,sell_at_150x
stink_bid,SOL,optimistic,6708,3342,0.4982,29,3313,0.0087,170652.0,807490.52,3413.04,473.18,5.7026,0.5481,40171.68,0.01,0.001,100.0,1.0,hold_to_resolution
stink_bid,SOL,realistic,6708,683,0.1018,0,683,0.0,2168.0,-2211.36,43.36,-102.0,0.0,-1.0719,2211.36,0.01,0.001,100.0,1.0,hold_to_resolution
stink_bid,SOL,optimistic,6708,3342,0.4982,2026,1316,0.6062,170652.0,803372.86,3413.04,470.77,12.3444,0.8136,2743.18,0.01,0.001,100.0,1.0,sell_at_2x
stink_bid,SOL,realistic,6708,683,0.1018,481,202,0.7042,2168.0,4061.37,43.36,187.33,5.4489,0.6781,193.14,0.01,0.001,100.0,1.0,sell_at_2x
stink_bid,SOL,optimistic,6708,3342,0.4982,1156,2186,0.3459,170652.0,895474.81,3413.04,524.74,8.7511,0.8825,5532.92,0.01,0.001,100.0,1.0,sell_at_5x
stink_bid,SOL,realistic,6708,683,0.1018,269,414,0.3939,2168.0,6107.12,43.36,281.69,5.9647,0.741,196.14,0.01,0.001,100.0,1.0,sell_at_5x
stink_bid,SOL,optimistic,6708,3342,0.4982,694,2648,0.2077,170652.0,891574.85,3413.04,522.45,7.4271,0.825,9190.0,0.01,0.001,100.0,1.0,sell_at_10x
stink_bid,SOL,realistic,6708,683,0.1018,155,528,0.2269,2168.0,2016.28,43.36,93.0,2.0328,0.377,382.3,0.01,0.001,100.0,1.0,sell_at_10x
stink_bid,SOL,optimistic,6708,3342,0.4982,459,2883,0.1373,170652.0,835772.12,3413.04,489.75,6.5543,0.776,11179.62,0.01,0.001,100.0,1.0,sell_at_15x
stink_bid,SOL,realistic,6708,683,0.1018,87,596,0.1274,2168.0,2282.85,43.36,105.3,2.1292,0.3179,423.3,0.01,0.001,100.0,1.0,sell_at_15x
stink_bid,SOL,optimistic,6708,3342,0.4982,254,3088,0.076,170652.0,725513.05,3413.04,425.14,5.521,0.6758,15967.08,0.01,0.001,100.0,1.0,sell_at_25x
stink_bid,SOL,realistic,6708,683,0.1018,40,643,0.0586,2168.0,2803.5,43.36,129.31,2.3546,0.2269,539.8,0.01,0.001,100.0,1.0,sell_at_25x
stink_bid,SOL,optimistic,6708,3342,0.4982,107,3235,0.032,170652.0,708697.75,3413.04,415.29,5.2236,0.5588,28074.43,0.01,0.001,100.0,1.0,sell_at_50x
stink_bid,SOL,realistic,6708,683,0.1018,12,671,0.0176,2168.0,-814.36,43.36,-37.56,0.6297,-0.2083,1378.06,0.01,0.001,100.0,1.0,sell_at_50x
stink_bid,SOL,optimistic,6708,3342,0.4982,91,3251,0.0272,170652.0,814072.85,3413.04,477.04,5.8278,0.5365,37699.2,0.01,0.001,100.0,1.0,sell_at_75x
stink_bid,SOL,realistic,6708,683,0.1018,9,674,0.0132,2168.0,-729.36,43.36,-33.64,0.6688,-0.1741,1431.06,0.01,0.001,100.0,1.0,sell_at_75x
stink_bid,SOL,optimistic,6708,3342,0.4982,73,3269,0.0218,170652.0,926072.28,3413.04,542.67,6.462,0.5889,37699.2,0.01,0.001,100.0,1.0,sell_at_100x
stink_bid,SOL,realistic,6708,683,0.1018,4,679,0.0059,2168.0,-1061.36,43.36,-48.96,0.5192,-0.2727,1584.92,0.01,0.001,100.0,1.0,sell_at_100x
stink_bid,SOL,optimistic,6708,3342,0.4982,67,3275,0.02,170652.0,909858.88,3413.04,533.17,6.3566,0.5846,38626.38,0.01,0.001,100.0,1.0,sell_at_125x
stink_bid,SOL,realistic,6708,683,0.1018,4,679,0.0059,2168.0,-1061.36,43.36,-48.96,0.5192,-0.2727,1584.92,0.01,0.001,100.0,1.0,sell_at_125x
stink_bid,SOL,optimistic,6708,3342,0.4982,65,3277,0.0194,170652.0,917095.98,3413.04,537.41,6.396,0.5909,38626.38,0.01,0.001,100.0,1.0,sell_at_150x
stink_bid,SOL,realistic,6708,683,0.1018,4,679,0.0059,2168.0,-1014.36,43.36,-46.79,0.5404,-0.2574,1537.92,0.01,0.001,100.0,1.0,sell_at_150x
stink_bid,SOL,optimistic,6708,3342,0.4982,29,3313,0.0087,173956.0,816120.44,3479.12,469.15,5.6617,0.5473,40955.04,0.01,0.001,100.0,3.0,hold_to_resolution
stink_bid,SOL,realistic,6708,683,0.1018,0,683,0.0,3504.0,-3574.08,70.08,-102.0,0.0,-1.703,3574.08,0.01,0.001,100.0,3.0,hold_to_resolution
stink_bid,SOL,optimistic,6708,3342,0.4982,2026,1316,0.6062,173956.0,817816.23,3479.12,470.13,12.3432,0.8167,2789.54,0.01,0.001,100.0,3.0,sell_at_2x
stink_bid,SOL,realistic,6708,683,0.1018,481,202,0.7042,3504.0,7107.71,70.08,202.85,6.4228,1.0689,171.42,0.01,0.001,100.0,3.0,sell_at_2x
stink_bid,SOL,optimistic,6708,3342,0.4982,1156,2186,0.3459,173956.0,912528.53,3479.12,524.57,8.753,0.8844,5618.76,0.01,0.001,100.0,3.0,sell_at_5x
stink_bid,SOL,realistic,6708,683,0.1018,269,414,0.3939,3504.0,11041.14,70.08,315.1,6.364,0.9762,180.42,0.01,0.001,100.0,3.0,sell_at_5x
stink_bid,SOL,optimistic,6708,3342,0.4982,694,2648,0.2077,173956.0,908525.38,3479.12,522.27,7.4263,0.8268,9374.0,0.01,0.001,100.0,3.0,sell_at_10x
stink_bid,SOL,realistic,6708,683,0.1018,155,528,0.2269,3504.0,6919.8,70.08,197.48,3.306,0.7157,330.9,0.01,0.001,100.0,3.0,sell_at_10x
stink_bid,SOL,optimistic,6708,3342,0.4982,459,2883,0.1373,173956.0,851986.94,3479.12,489.77,6.555,0.7781,11398.97,0.01,0.001,100.0,3.0,sell_at_15x
stink_bid,SOL,realistic,6708,683,0.1018,87,596,0.1274,3504.0,6760.04,70.08,192.92,3.1066,0.622,453.9,0.01,0.001,100.0,3.0,sell_at_15x
stink_bid,SOL,optimistic,6708,3342,0.4982,254,3088,0.076,173956.0,738975.87,3479.12,424.81,5.517,0.6773,16281.24,0.01,0.001,100.0,3.0,sell_at_25x
stink_bid,SOL,realistic,6708,683,0.1018,40,643,0.0586,3504.0,5898.35,70.08,168.33,2.7593,0.4184,512.04,0.01,0.001,100.0,3.0,sell_at_25x
stink_bid,SOL,optimistic,6708,3342,0.4982,107,3235,0.032,173956.0,720826.4,3479.12,414.37,5.2136,0.5589,28565.15,0.01,0.001,100.0,3.0,sell_at_50x
stink_bid,SOL,realistic,6708,683,0.1018,12,671,0.0176,3504.0,616.92,70.08,17.61,1.1744,0.0685,1686.18,0.01,0.001,100.0,3.0,sell_at_50x
stink_bid,SOL,optimistic,6708,3342,0.4982,91,3251,0.0272,173956.0,827242.33,3479.12,475.55,5.812,0.5367,38433.6,0.01,0.001,100.0,3.0,sell_at_75x
stink_bid,SOL,realistic,6708,683,0.1018,9,674,0.0132,3504.0,871.92,70.08,24.88,1.2459,0.0886,1845.18,0.01,0.001,100.0,3.0,sell_at_75x
stink_bid,SOL,optimistic,6708,3342,0.4982,73,3269,0.0218,173956.0,941168.2,3479.12,541.04,6.4447,0.5891,38433.6,0.01,0.001,100.0,3.0,sell_at_100x
stink_bid,SOL,realistic,6708,683,0.1018,4,679,0.0059,3504.0,-124.08,70.08,-3.54,0.9652,-0.0138,1898.76,0.01,0.001,100.0,3.0,sell_at_100x
stink_bid,SOL,optimistic,6708,3342,0.4982,67,3275,0.02,173956.0,924500.58,3479.12,531.46,6.3386,0.5848,39379.14,0.01,0.001,100.0,3.0,sell_at_125x
stink_bid,SOL,realistic,6708,683,0.1018,4,679,0.0059,3504.0,-124.08,70.08,-3.54,0.9652,-0.0138,1898.76,0.01,0.001,100.0,3.0,sell_at_125x
stink_bid,SOL,optimistic,6708,3342,0.4982,65,3277,0.0194,173956.0,931651.68,3479.12,535.57,6.3766,0.591,39379.14,0.01,0.001,100.0,3.0,sell_at_150x
stink_bid,SOL,realistic,6708,683,0.1018,4,679,0.0059,3504.0,16.92,70.08,0.48,1.0048,0.0018,1845.18,0.01,0.001,100.0,3.0,sell_at_150x
stink_bid,SOL,optimistic,6708,3342,0.4982,29,3313,0.0087,177260.0,824750.36,3545.2,465.28,5.6223,0.5465,41738.4,0.01,0.001,100.0,5.0,hold_to_resolution
stink_bid,SOL,realistic,6708,431,0.0643,0,431,0.0,3580.0,-3651.6,71.6,-102.0,0.0,-1.9017,3651.6,0.01,0.001,100.0,5.0,hold_to_resolution
stink_bid,SOL,optimistic,6708,3342,0.4982,2026,1316,0.6062,177260.0,832259.59,3545.2,469.51,12.342,0.8197,2835.9,0.01,0.001,100.0,5.0,sell_at_2x
stink_bid,SOL,realistic,6708,431,0.0643,310,121,0.7193,3580.0,7091.59,71.6,198.09,6.4744,1.1098,154.4,0.01,0.001,100.0,5.0,sell_at_2x
stink_bid,SOL,optimistic,6708,3342,0.4982,1156,2186,0.3459,177260.0,929582.24,3545.2,524.42,8.7549,0.8862,5704.6,0.01,0.001,100.0,5.0,sell_at_5x
stink_bid,SOL,realistic,6708,431,0.0643,180,251,0.4176,3580.0,10527.7,71.6,294.07,6.1222,1.2398,174.4,0.01,0.001,100.0,5.0,sell_at_5x
stink_bid,SOL,optimistic,6708,3342,0.4982,694,2648,0.2077,177260.0,925475.9,3545.2,522.1,7.4256,0.8286,9558.0,0.01,0.001,100.0,5.0,sell_at_10x
stink_bid,SOL,realistic,6708,431,0.0643,97,334,0.2251,3580.0,5979.56,71.6,167.03,2.9541,0.8811,286.6,0.01,0.001,100.0,5.0,sell_at_10x
stink_bid,SOL,optimistic,6708,3342,0.4982,459,2883,0.1373,177260.0,868201.76,3545.2,489.79,6.5556,0.7802,11618.33,0.01,0.001,100.0,5.0,sell_at_15x
stink_bid,SOL,realistic,6708,431,0.0643,52,379,0.1206,3580.0,4543.3,71.6,126.91,2.3812,0.584,479.4,0.01,0.001,100.0,5.0,sell_at_15x
stink_bid,SOL,optimistic,6708,3342,0.4982,254,3088,0.076,177260.0,752438.7,3545.2,424.48,5.5132,0.6788,16595.4,0.01,0.001,100.0,5.0,sell_at_25x
stink_bid,SOL,realistic,6708,431,0.0643,21,410,0.0487,3580.0,3229.35,71.6,90.21,1.9367,0.2732,662.7,0.01,0.001,100.0,5.0,sell_at_25x
stink_bid,SOL,optimistic,6708,3342,0.4982,107,3235,0.032,177260.0,732955.06,3545.2,413.49,5.204,0.5589,29109.91,0.01,0.001,100.0,5.0,sell_at_50x
stink_bid,SOL,realistic,6708,431,0.0643,5,426,0.0116,3580.0,-1811.6,71.6,-50.6,0.5004,-0.3932,2077.4,0.01,0.001,100.0,5.0,sell_at_50x
stink_bid,SOL,optimistic,6708,3342,0.4982,91,3251,0.0272,177260.0,840411.81,3545.2,474.11,5.7967,0.5368,39168.0,0.01,0.001,100.0,5.0,sell_at_75x
stink_bid,SOL,realistic,6708,431,0.0643,5,426,0.0116,3580.0,-621.6,71.6,-17.36,0.8286,-0.0767,2032.4,0.01,0.001,100.0,5.0,sell_at_75x
stink_bid,SOL,optimistic,6708,3342,0.4982,73,3269,0.0218,177260.0,956264.11,3545.2,539.47,6.4281,0.5893,39168.0,0.01,0.001,100.0,5.0,sell_at_100x
stink_bid,SOL,realistic,6708,431,0.0643,1,430,0.0023,3580.0,-2151.6,71.6,-60.1,0.41,-0.2915,3539.4,0.01,0.001,100.0,5.0,sell_at_100x
stink_bid,SOL,optimistic,6708,3342,0.4982,67,3275,0.02,177260.0,939142.27,3545.2,529.81,6.3212,0.5849,40131.9,0.01,0.001,100.0,5.0,sell_at_125x
stink_bid,SOL,realistic,6708,431,0.0643,1,430,0.0023,3580.0,-2151.6,71.6,-60.1,0.41,-0.2915,3539.4,0.01,0.001,100.0,5.0,sell_at_125x
stink_bid,SOL,optimistic,6708,3342,0.4982,65,3277,0.0194,177260.0,946207.38,3545.2,533.8,6.358,0.5911,40131.9,0.01,0.001,100.0,5.0,sell_at_150x
stink_bid,SOL,realistic,6708,431,0.0643,1,430,0.0023,3580.0,-2151.6,71.6,-60.1,0.41,-0.2915,3539.4,0.01,0.001,100.0,5.0,sell_at_150x
stink_bid,SOL,optimistic,6708,3350,0.4994,33,3317,0.0099,43910.0,207100.69,878.2,471.65,5.6864,0.5469,10339.74,0.01,0.002,25.0,1.0,hold_to_resolution
stink_bid,SOL,realistic,6708,1197,0.1784,2,1195,0.0017,8013.0,21677.49,160.26,270.53,3.6689,0.1799,3960.66,0.01,0.002,25.0,1.0,hold_to_resolution
stink_bid,SOL,optimistic,6708,3350,0.4994,2022,1328,0.6036,43910.0,206794.58,878.2,470.95,12.3643,0.8135,705.18,0.01,0.002,25.0,1.0,sell_at_2x
stink_bid,SOL,realistic,6708,1197,0.1784,688,509,0.5748,8013.0,25513.49,160.26,318.4,9.5282,1.2956,145.32,0.01,0.002,25.0,1.0,sell_at_2x
stink_bid,SOL,optimistic,6708,3350,0.4994,1149,2201,0.343,43910.0,230361.16,878.2,524.62,8.7532,0.8833,1414.4,0.01,0.002,25.0,1.0,sell_at_5x
stink_bid,SOL,realistic,6708,1197,0.1784,446,751,0.3726,8013.0,35751.7,160.26,446.17,9.2843,1.3814,202.71,0.01,0.002,25.0,1.0,sell_at_5x
stink_bid,SOL,optimistic,6708,3350,0.4994,687,2663,0.2051,43910.0,229246.21,878.2,522.08,7.4231,0.8251,2366.5,0.01,0.002,25.0,1.0,sell_at_10x
stink_bid,SOL,realistic,6708,1197,0.1784,277,920,0.2314,8013.0,38269.59,160.26,477.59,7.6713,1.2148,333.57,0.01,0.002,25.0,1.0,sell_at_10x
stink_bid,SOL,optimistic,6708,3350,0.4994,453,2897,0.1352,43910.0,215007.18,878.2,489.65,6.5528,0.7766,2877.16,0.01,0.002,25.0,1.0,sell_at_15x
stink_bid,SOL,realistic,6708,1197,0.1784,192,1005,0.1604,8013.0,35241.39,160.26,439.8,6.5396,1.0689,362.1,0.01,0.002,25.0,1.0,sell_at_15x
stink_bid,SOL,optimistic,6708,3350,0.4994,250,3100,0.0746,43910.0,186430.16,878.2,424.57,5.5138,0.6754,4110.6,0.01,0.002,25.0,1.0,sell_at_25x
stink_bid,SOL,realistic,6708,1197,0.1784,96,1101,0.0802,8013.0,29786.81,160.26,371.73,5.2121,0.9076,695.52,0.01,0.002,25.0,1.0,sell_at_25x
stink_bid,SOL,optimistic,6708,3350,0.4994,109,3241,0.0325,43910.0,181971.52,878.2,414.42,5.2139,0.5587,7213.46,0.01,0.002,25.0,1.0,sell_at_50x
stink_bid,SOL,realistic,6708,1197,0.1784,33,1164,0.0276,8013.0,43757.06,160.26,546.08,6.6121,0.3745,1731.24,0.01,0.002,25.0,1.0,sell_at_50x
stink_bid,SOL,optimistic,6708,3350,0.4994,94,3256,0.0281,43910.0,208856.61,878.2,475.65,5.8129,0.5366,9703.26,0.01,0.002,25.0,1.0,sell_at_75x
stink_bid,SOL,realistic,6708,1197,0.1784,30,1167,0.0251,8013.0,47974.0,160.26,598.7,7.1313,0.3914,1783.98,0.01,0.002,25.0,1.0,sell_at_75x
stink_bid,SOL,optimistic,6708,3350,0.4994,76,3274,0.0227,43910.0,237606.88,878.2,541.12,6.4455,0.589,9703.26,0.01,0.002,25.0,1.0,sell_at_100x
stink_bid,SOL,realistic,6708,1197,0.1784,18,1179,0.015,8013.0,45930.22,160.26,573.2,6.7886,0.3845,2458.2,0.01,0.002,25.0,1.0,sell_at_100x
stink_bid,SOL,optimistic,6708,3350,0.4994,70,3280,0.0209,43910.0,233439.0,878.2,531.63,6.3403,0.5847,9941.94,0.01,0.002,25.0,1.0,sell_at_125x
stink_bid,SOL,realistic,6708,1197,0.1784,16,1181,0.0134,8013.0,44561.06,160.26,556.11,6.5974,0.3703,2486.76,0.01,0.002,25.0,1.0,sell_at_125x
stink_bid,SOL,optimistic,6708,3350,0.4994,68,3282,0.0203,43910.0,235294.03,878.2,535.86,6.3794,0.591,9941.94,0.01,0.002,25.0,1.0,sell_at_150x
stink_bid,SOL,realistic,6708,1197,0.1784,15,1182,0.0125,8013.0,46137.18,160.26,575.78,6.7946,0.3793,2486.76,0.01,0.002,25.0,1.0,sell_at_150x
stink_bid,SOL,optimistic,6708,3350,0.4994,33,3317,0.0099,47230.0,219714.29,944.6,465.2,5.62,0.5441,11129.22,0.01,0.002,25.0,3.0,hold_to_resolution
stink_bid,SOL,realistic,6708,1197,0.1784,2,1195,0.0017,9839.0,19814.97,196.78,201.39,2.9845,0.1647,4894.98,0.01,0.002,25.0,3.0,hold_to_resolution
stink_bid,SOL,optimistic,6708,3350,0.4994,2022,1328,0.6036,47230.0,222308.15,944.6,470.69,12.399,0.8161,755.54,0.01,0.002,25.0,3.0,sell_at_2x
stink_bid,SOL,realistic,6708,1197,0.1784,688,509,0.5748,9839.0,30423.38,196.78,309.21,8.9559,1.4203,180.95,0.01,0.002,25.0,3.0,sell_at_2x
stink_bid,SOL,optimistic,6708,3350,0.4994,1149,2201,0.343,47230.0,247609.51,944.6,524.26,8.759,0.8864,1498.2,0.01,0.002,25.0,3.0,sell_at_5x
stink_bid,SOL,realistic,6708,1197,0.1784,446,751,0.3726,9839.0,41476.79,196.78,421.55,8.4708,1.4666,202.44,0.01,0.002,25.0,3.0,sell_at_5x
stink_bid,SOL,optimistic,6708,3350,0.4994,687,2663,0.2051,47230.0,246188.83,944.6,521.26,7.4153,0.827,2550.5,0.01,0.002,25.0,3.0,sell_at_10x
stink_bid,SOL,realistic,6708,1197,0.1784,277,920,0.2314,9839.0,44225.99,196.78,449.5,7.1311,1.3062,368.62,0.01,0.002,25.0,3.0,sell_at_10x
stink_bid,SOL,optimistic,6708,3350,0.4994,453,2897,0.1352,47230.0,231189.18,944.6,489.5,6.5508,0.7796,3096.52,0.01,0.002,25.0,3.0,sell_at_15x
stink_bid,SOL,realistic,6708,1197,0.1784,192,1005,0.1604,9839.0,40282.15,196.78,409.41,6.056,1.1485,423.3,0.01,0.002,25.0,3.0,sell_at_15x
stink_bid,SOL,optimistic,6708,3350,0.4994,250,3100,0.0746,47230.0,199899.67,944.6,423.25,5.4974,0.6761,4426.8,0.01,0.002,25.0,3.0,sell_at_25x
stink_bid,SOL,realistic,6708,1197,0.1784,96,1101,0.0802,9839.0,32732.06,196.78,332.68,4.7103,0.9257,811.57,0.01,0.002,25.0,3.0,sell_at_25x
stink_bid,SOL,optimistic,6708,3350,0.4994,109,3241,0.0325,47230.0,194597.86,944.6,412.02,5.1874,0.5585,7766.38,0.01,0.002,25.0,3.0,sell_at_50x
stink_bid,SOL,realistic,6708,1197,0.1784,33,1164,0.0276,9839.0,47038.82,196.78,478.09,5.8894,0.3742,1980.73,0.01,0.002,25.0,3.0,sell_at_50x
stink_bid,SOL,optimistic,6708,3350,0.4994,94,3256,0.0281,47230.0,222825.77,944.6,471.79,5.7717,0.5369,10443.78,0.01,0.002,25.0,3.0,sell_at_75x
stink_bid,SOL,realistic,6708,1197,0.1784,30,1167,0.0251,9839.0,51629.88,196.78,524.75,6.349,0.393,2138.94,0.01,0.002,25.0,3.0,sell_at_75x
stink_bid,SOL,optimistic,6708,3350,0.4994,76,3274,0.0227,47230.0,253558.48,944.6,536.86,6.4001,0.5893,10443.78,0.01,0.002,25.0,3.0,sell_at_100x
stink_bid,SOL,realistic,6708,1197,0.1784,18,1179,0.015,9839.0,48782.12,196.78,495.8,5.9886,0.3793,2886.6,0.01,0.002,25.0,3.0,sell_at_100x
stink_bid,SOL,optimistic,6708,3350,0.4994,70,3280,0.0209,47230.0,249047.98,944.6,527.31,6.2943,0.5849,10700.82,0.01,0.002,25.0,3.0,sell_at_125x
stink_bid,SOL,realistic,6708,1197,0.1784,16,1181,0.0134,9839.0,47211.97,196.78,479.85,5.814,0.3644,2921.28,0.01,0.002,25.0,3.0,sell_at_125x
stink_bid,SOL,optimistic,6708,3350,0.4994,68,3282,0.0203,47230.0,250973.01,944.6,531.38,6.332,0.5912,10700.82,0.01,0.002,25.0,3.0,sell_at_150x
stink_bid,SOL,realistic,6708,1197,0.1784,15,1182,0.0125,9839.0,48607.0,196.78,494.02,5.9547,0.3742,2921.28,0.01,0.002,25.0,3.0,sell_at_150x
stink_bid,SOL,optimistic,6708,3350,0.4994,33,3317,0.0099,50550.0,232327.89,1011.0,459.6,5.5623,0.5416,11918.7,0.01,0.002,25.0,5.0,hold_to_resolution
stink_bid,SOL,realistic,6708,957,0.1427,2,955,0.0021,10465.0,19176.45,209.3,183.24,2.8051,0.1627,5242.8,0.01,0.002,25.0,5.0,hold_to_resolution
stink_bid,SOL,optimistic,6708,3350,0.4994,2022,1328,0.6036,50550.0,237821.72,1011.0,470.47,12.4293,0.8183,805.9,0.01,0.002,25.0,5.0,sell_at_2x
stink_bid,SOL,realistic,6708,957,0.1427,580,377,0.6061,10465.0,32716.78,209.3,312.63,9.2139,1.543,155.01,0.01,0.002,25.0,5.0,sell_at_2x
stink_bid,SOL,optimistic,6708,3350,0.4994,1149,2201,0.343,50550.0,264857.85,1011.0,523.95,8.7639,0.8891,1586.3,0.01,0.002,25.0,5.0,sell_at_5x
stink_bid,SOL,realistic,6708,957,0.1427,382,575,0.3992,10465.0,44549.42,209.3,425.7,8.5629,1.5677,224.4,0.01,0.002,25.0,5.0,sell_at_5x
stink_bid,SOL,optimistic,6708,3350,0.4994,687,2663,0.2051,50550.0,263131.46,1011.0,520.54,7.4084,0.8287,2734.5,0.01,0.002,25.0,5.0,sell_at_10x
stink_bid,SOL,realistic,6708,957,0.1427,234,723,0.2445,10465.0,46067.49,209.3,440.21,6.9939,1.3208,392.7,0.01,0.002,25.0,5.0,sell_at_10x
stink_bid,SOL,optimistic,6708,3350,0.4994,453,2897,0.1352,50550.0,247371.18,1011.0,489.36,6.549,0.7821,3315.88,0.01,0.002,25.0,5.0,sell_at_15x
stink_bid,SOL,realistic,6708,957,0.1427,159,798,0.1661,10465.0,41648.26,209.3,397.98,5.89,1.1582,499.8,0.01,0.002,25.0,5.0,sell_at_15x
stink_bid,SOL,optimistic,6708,3350,0.4994,250,3100,0.0746,50550.0,213369.17,1011.0,422.1,5.4832,0.6767,4743.0,0.01,0.002,25.0,5.0,sell_at_25x
stink_bid,SOL,realistic,6708,957,0.1427,84,873,0.0878,10465.0,33731.57,209.3,322.33,4.5848,0.9053,754.22,0.01,0.002,25.0,5.0,sell_at_25x
stink_bid,SOL,optimistic,6708,3350,0.4994,109,3241,0.0325,50550.0,207224.19,1011.0,409.94,5.1644,0.5583,8319.3,0.01,0.002,25.0,5.0,sell_at_50x
stink_bid,SOL,realistic,6708,957,0.1427,29,928,0.0303,10465.0,49156.51,209.3,469.72,5.8001,0.3728,2233.8,0.01,0.002,25.0,5.0,sell_at_50x
stink_bid,SOL,optimistic,6708,3350,0.4994,94,3256,0.0281,50550.0,236794.93,1011.0,468.44,5.7359,0.5371,11184.3,0.01,0.002,25.0,5.0,sell_at_75x
stink_bid,SOL,realistic,6708,957,0.1427,27,930,0.0282,10465.0,54385.39,209.3,519.69,6.2948,0.3969,2233.8,0.01,0.002,25.0,5.0,sell_at_75x
stink_bid,SOL,optimistic,6708,3350,0.4994,76,3274,0.0227,50550.0,269510.07,1011.0,533.16,6.3606,0.5896,11184.3,0.01,0.002,25.0,5.0,sell_at_100x
stink_bid,SOL,realistic,6708,957,0.1427,16,941,0.0167,10465.0,50634.15,209.3,483.84,5.8644,0.3777,3136.5,0.01,0.002,25.0,5.0,sell_at_100x
stink_bid,SOL,optimistic,6708,3350,0.4994,70,3280,0.0209,50550.0,264656.97,1011.0,523.55,6.2545,0.585,11459.7,0.01,0.002,25.0,5.0,sell_at_125x
stink_bid,SOL,realistic,6708,957,0.1427,14,943,0.0146,10465.0,48863.0,209.3,466.92,5.6805,0.3624,3172.2,0.01,0.002,25.0,5.0,sell_at_125x
stink_bid,SOL,optimistic,6708,3350,0.4994,68,3282,0.0203,50550.0,266652.0,1011.0,527.5,6.2909,0.5913,11459.7,0.01,0.002,25.0,5.0,sell_at_150x
stink_bid,SOL,realistic,6708,957,0.1427,13,944,0.0136,10465.0,50076.94,209.3,478.52,5.7944,0.3732,3172.2,0.01,0.002,25.0,5.0,sell_at_150x
stink_bid,SOL,optimistic,6708,3350,0.4994,33,3317,0.0099,86160.0,407894.58,1723.2,473.42,5.7047,0.5477,20284.74,0.01,0.002,50.0,1.0,hold_to_resolution
stink_bid,SOL,realistic,6708,995,0.1483,0,995,0.0,5013.0,-5113.26,100.26,-102.0,0.0,-1.1481,5113.26,0.01,0.002,50.0,1.0,hold_to_resolution
stink_bid,SOL,optimistic,6708,3350,0.4994,2022,1328,0.6036,86160.0,405832.38,1723.2,471.02,12.3549,0.8128,1385.18,0.01,0.002,50.0,1.0,sell_at_2x
stink_bid,SOL,realistic,6708,995,0.1483,559,436,0.5618,5013.0,19119.79,100.26,381.4,11.3678,0.8001,136.81,0.01,0.002,50.0,1.0,sell_at_2x
stink_bid,SOL,optimistic,6708,3350,0.4994,1149,2201,0.343,86160.0,452098.15,1723.2,524.72,8.7517,0.8824,2786.9,0.01,0.002,50.0,1.0,sell_at_5x
stink_bid,SOL,realistic,6708,995,0.1483,355,640,0.3568,5013.0,24248.92,100.26,483.72,11.3094,0.7877,227.29,0.01,0.002,50.0,1.0,sell_at_5x
stink_bid,SOL,optimistic,6708,3350,0.4994,687,2663,0.2051,86160.0,450021.11,1723.2,522.31,7.4253,0.8245,4641.0,0.01,0.002,50.0,1.0,sell_at_10x
stink_bid,SOL,realistic,6708,995,0.1483,219,776,0.2201,5013.0,25181.56,100.26,502.33,8.4271,0.7106,245.3,0.01,0.002,50.0,1.0,sell_at_10x
stink_bid,SOL,optimistic,6708,3350,0.4994,453,2897,0.1352,86160.0,421923.36,1723.2,489.7,6.5534,0.7758,5644.65,0.01,0.002,50.0,1.0,sell_at_15x
stink_bid,SOL,realistic,6708,995,0.1483,150,845,0.1508,5013.0,25549.33,100.26,509.66,7.7937,0.6558,314.24,0.01,0.002,50.0,1.0,sell_at_15x
stink_bid,SOL,optimistic,6708,3350,0.4994,250,3100,0.0746,86160.0,366125.57,1723.2,424.94,5.5183,0.6752,8063.1,0.01,0.002,50.0,1.0,sell_at_25x
stink_bid,SOL,realistic,6708,995,0.1483,72,923,0.0724,5013.0,25350.31,100.26,505.69,7.05,0.4734,567.08,0.01,0.002,50.0,1.0,sell_at_25x
